Public ID1,Organization1,Availability1,System Name (click + for details),Accelerator,# of Accelerators,Benchmark1,Model MLC1,Scenario1,Units1,Division/Power,Model (copy),Operating System,Processor,Software1,System Type Revised,Version,# of Nodes,Division,Division Revised,Has Power,Host Processor Core Count,Model,System Type,Result,Result at System Name
2.0-107,NVIDIA,Available Cloud,Supermicro AS-1114S-WTRT (1x A2; TensorRT; Triton),NVIDIA A2,1,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,AMD EPYC 7232P 8-Core Processor,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,ResNet,edge,3035.45,3035.45
2.0-073,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A30-MIG-1x1g.6gb; TensorRT),NVIDIA A30 (1x1g.6gb MIG),1,Inference,ResNet,Multi Stream,latency (ms),Closed ,ResNet,,AMD EPYC 7742,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,ResNet,edge,2.269052,2.269052
2.0-012,Azure,Available Cloud,NC24_A100_v4 (1x A100-PCIe-80GB; TensorRT),NVIDIA A100-PCIe-80GB,1,Inference,SSD-Large,Offline,samples/s,Closed ,SSD-Large,,AMD EPYC 7V13 64-Core Processor,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,875.477,875.477
2.0-013,Azure,Available Cloud,NC24_A100_v4 (1x A100-PCIe-80GB; TensorRT; Triton),NVIDIA A100-PCIe-80GB,1,Inference,BERT-99.0,Offline,samples/s,Closed ,BERT-99.0,,AMD EPYC 7742 64-Core Processor,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,BERT-99.0,edge,3108.65,3108.65
2.0-059,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Inference,BERT-99.0,Offline,samples/s,Closed ,BERT-99.0,,AMD EPYC 7282 16-Core Processor,Qualcomm Cloud AI SDK v1.6.80,Edge,v2.0,1,closed,Closed,False,,BERT-99.0,edge,5783.39,5783.39
2.0-071,Lenovo,Available Cloud,Lenovo ThinkEdge SE450,NVIDIA A100-PCIe-80GB,2,Inference,SSD-Large,Multi Stream,latency (ms),Closed ,SSD-Large,,Intel(R) Xeon(R) Gold 6330N CPU @ 2.20GHz,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,14.815096,14.815096
2.0-107,NVIDIA,Available Cloud,Supermicro AS-1114S-WTRT (1x A2; TensorRT; Triton),NVIDIA A2,1,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,AMD EPYC 7232P 8-Core Processor,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,14.571003,14.571003
2.0-104,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A100-PCIe-80GB; TensorRT),NVIDIA A100-PCIe-80GB,1,Inference,RNN-T,Offline,samples/s,Closed ,RNN-T,,AMD EPYC 7742 64-Core Processor,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,RNN-T,edge,13594.4,13594.4
2.0-056,Krai,Available Cloud,Odroid N2+ (odroid),, ,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Amlogic S922X (12nm): Arm Cortex-A73 MP4 (big); Arm Cortex-A53 MP2 (LITTLE),ArmNN v21.11 (Neon),Edge,v2.0,1,closed,Closed,False,,ResNet,edge,339.090225,339.090225
2.0-129,Qualcomm,Available Cloud,Foxconn Gloria,QUALCOMM Cloud AI 100 DM.2e,1,Inference,SSD-Large,Offline,samples/s,Closed ,SSD-Large,,Qualcomm Snapdragon 865,Qualcomm Cloud AI SDK v1.6.80,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,163.416,163.416
2.0-047,Inspur,Available Cloud,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),NVIDIA A100-PCIe-80GB,2,Inference,SSD-Large,Offline,samples/s,Closed ,SSD-Large,,Intel(R) Xeon(R) Gold 6258R,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,1722.95,1722.95
2.0-113,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT),NVIDIA Xavier NX,1,Inference,RNN-T,Offline,samples/s,Closed ,RNN-T,,NVIDIA Carmel (ARMv8.2),JetPack 4.6; TensorRT 8.0.1; CUDA 10.2,Edge,v2.0,1,closed,Closed,False,,RNN-T,edge,260.523,260.523
2.0-115,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT; Triton),NVIDIA Xavier NX,1,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),JetPack 4.6; TensorRT 8.0.1; CUDA 10.2,Edge,v2.0,1,closed,Closed,False,,ResNet,edge,2.572469,2.572469
2.0-003,Alibaba,Available Cloud,Alibaba Cloud Sinian Platform (Haishen),QUALCOMM Cloud AI 100 DM.2e,1,Inference,ResNet,Multi Stream,latency (ms),Closed ,ResNet,,Qualcomm Snapdragon 865,Qualcomm Cloud AI SDK v1.6.80,Edge,v2.0,1,closed,Closed,False,,ResNet,edge,2.521763,2.521763
2.0-073,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A30-MIG-1x1g.6gb; TensorRT),NVIDIA A30 (1x1g.6gb MIG),1,Inference,RNN-T,Offline,samples/s,Closed ,RNN-T,,AMD EPYC 7742,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,RNN-T,edge,1432.46,1432.46
2.0-050,Inspur,Available Cloud,NF5688M6 (1x A100-SXM-80GB; TensorRT),NVIDIA A100-SXM-80GB,1,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,Intel(R) Xeon(R) Platinum 8358,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-small,edge,0.278093,0.278093
2.0-111,NVIDIA,Available Cloud,NVIDIA DGX A100 (1x A100-SXM-80GB; TensorRT; Triton),NVIDIA A100-SXM-80GB,1,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,1.656806,1.656806
2.0-129,Qualcomm,Available Cloud,Foxconn Gloria,QUALCOMM Cloud AI 100 DM.2e,1,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,Qualcomm Snapdragon 865,Qualcomm Cloud AI SDK v1.6.80,Edge,v2.0,1,closed,Closed,False,,SSD-small,edge,1.985082,1.985082
2.0-113,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT),NVIDIA Xavier NX,1,Inference,SSD-small,Multi Stream,latency (ms),Closed ,SSD-small,,NVIDIA Carmel (ARMv8.2),JetPack 4.6; TensorRT 8.0.1; CUDA 10.2,Edge,v2.0,1,closed,Closed,False,,SSD-small,edge,6.224727,6.224727
2.0-065,Krai,Available Cloud,NVIDIA Jetson AGX Xavier,, ,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),TFLite v2.7.1 (ruy),Edge,v2.0,1,closed,Closed,False,,ResNet,edge,13.1921,13.1921
2.0-122,Nettrix,Available Cloud,Nettrix X660 G45 (1x A100-SXM-80GB; TensorRT),NVIDIA A100-SXM-80GB,1,Inference,BERT-99.0,Offline,samples/s,Closed ,BERT-99.0,,Intel(R) Xeon(R) Platinum 8380,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,BERT-99.0,edge,3542.5,3542.5
2.0-028,Dell,Available Cloud,Dell PowerEdge XR12 (1x A2; TensorRT),NVIDIA A2,1,Inference,RNN-T,Offline,samples/s,Closed ,RNN-T,,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,RNN-T,edge,1006.32,1006.32
2.0-050,Inspur,Available Cloud,NF5688M6 (1x A100-SXM-80GB; TensorRT),NVIDIA A100-SXM-80GB,1,Inference,RNN-T,Single Stream,latency (ms),Closed ,RNN-T,,Intel(R) Xeon(R) Platinum 8358,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,RNN-T,edge,19.676233,19.676233
2.0-137,Supermicro,Available Cloud,SYS-220HE-FTNR_1xA2_TRT,NVIDIA A2,1,Inference,ResNet,Multi Stream,latency (ms),Closed ,ResNet,,Intel(R) Xeon(R) Gold 6338N CPU @ 2.20GHz,CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,ResNet,edge,3.413879,3.413879
2.0-012,Azure,Available Cloud,NC24_A100_v4 (1x A100-PCIe-80GB; TensorRT),NVIDIA A100-PCIe-80GB,1,Inference,BERT-99.0,Offline,samples/s,Closed ,BERT-99.0,,AMD EPYC 7V13 64-Core Processor,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,BERT-99.0,edge,3073.03,3073.03
2.0-138,Supermicro,Available Cloud,SYS-220HE-FTNR_2xA2_TRT,NVIDIA A2,2,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,Intel(R) Xeon(R) Gold 6338N CPU @ 2.20GHz,CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-small,edge,0.489374,0.489374
2.0-129,Qualcomm,Available Cloud,Foxconn Gloria,QUALCOMM Cloud AI 100 DM.2e,1,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,Qualcomm Snapdragon 865,Qualcomm Cloud AI SDK v1.6.80,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,27.073966,27.073966
2.0-130,Qualcomm,Available Cloud,Gigabyte R282-Z93 (1x QAIC100),QUALCOMM Cloud AI 100 PCIe/HHHL Pro,1,Inference,SSD-small,Multi Stream,latency (ms),Closed ,SSD-small,,AMD EPYC 7282 16-Core Processor,Qualcomm Cloud AI SDK v1.6.80,Edge,v2.0,1,closed,Closed,False,,SSD-small,edge,1.845968,1.845968
2.0-049,Inspur,Available Cloud,NF5488A5 (1x A100-SXM-80GB; TensorRT),NVIDIA A100-SXM-80GB,1,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,AMD EPYC 7742,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-small,edge,0.301168,0.301168
2.0-128,Qualcomm,Available Cloud,AI Development Kit,QUALCOMM Cloud AI 100 DM.2,1,Inference,BERT-99.0,Offline,samples/s,Closed ,BERT-99.0,,Qualcomm Snapdragon 865,Qualcomm Cloud AI SDK v1.6.80,Edge,v2.0,1,closed,Closed,False,,BERT-99.0,edge,315.894,315.894
2.0-050,Inspur,Available Cloud,NF5688M6 (1x A100-SXM-80GB; TensorRT),NVIDIA A100-SXM-80GB,1,Inference,3D U-Net-99.9,Single Stream,latency (ms),Closed ,3D U-Net-99.9,,Intel(R) Xeon(R) Platinum 8358,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,3D U-Net-99.9,edge,638.893863,638.893863
2.0-051,Inspur,Available Cloud,NF5688M6 (1x A100-SXM-80GB; TensorRT; Triton),NVIDIA A100-SXM-80GB,1,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,Intel(R) Xeon(R) Platinum 8358,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-small,edge,0.247857,0.247857
2.0-113,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT),NVIDIA Xavier NX,1,Inference,3D U-Net-99.9,Single Stream,latency (ms),Closed ,3D U-Net-99.9,,NVIDIA Carmel (ARMv8.2),JetPack 4.6; TensorRT 8.0.1; CUDA 10.2,Edge,v2.0,1,closed,Closed,False,,3D U-Net-99.9,edge,20114.80688,20114.80688
2.0-012,Azure,Available Cloud,NC24_A100_v4 (1x A100-PCIe-80GB; TensorRT),NVIDIA A100-PCIe-80GB,1,Inference,3D U-Net-99.0,Single Stream,latency (ms),Closed ,3D U-Net-99.0,,AMD EPYC 7V13 64-Core Processor,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,3D U-Net-99.0,edge,687.603397,687.603397
2.0-050,Inspur,Available Cloud,NF5688M6 (1x A100-SXM-80GB; TensorRT),NVIDIA A100-SXM-80GB,1,Inference,SSD-Large,Offline,samples/s,Closed ,SSD-Large,,Intel(R) Xeon(R) Platinum 8358,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,1025.73,1025.73
2.0-047,Inspur,Available Cloud,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),NVIDIA A100-PCIe-80GB,2,Inference,SSD-Large,Multi Stream,latency (ms),Closed ,SSD-Large,,Intel(R) Xeon(R) Gold 6258R,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,6.530402,6.530402
2.0-140,NVIDIA,Preview,NVIDIA Orin (TensorRT),NVIDIA Orin,1,Inference,3D U-Net-99.0,Offline,samples/s,Closed ,3D U-Net-99.0,,12-core Cortex-A78 CPU,JetPack 5.0; TensorRT 8.4.0; CUDA 11.4,Edge,v2.0,1,closed,Closed,False,,3D U-Net-99.0,edge,0.460784,0.460784
2.0-140,NVIDIA,Preview,NVIDIA Orin (TensorRT),NVIDIA Orin,1,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,12-core Cortex-A78 CPU,JetPack 5.0; TensorRT 8.4.0; CUDA 11.4,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,8.028468,8.028468
2.0-012,Azure,Available Cloud,NC24_A100_v4 (1x A100-PCIe-80GB; TensorRT),NVIDIA A100-PCIe-80GB,1,Inference,3D U-Net-99.0,Offline,samples/s,Closed ,3D U-Net-99.0,,AMD EPYC 7V13 64-Core Processor,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,3D U-Net-99.0,edge,2.91269,2.91269
2.0-138,Supermicro,Available Cloud,SYS-220HE-FTNR_2xA2_TRT,NVIDIA A2,2,Inference,RNN-T,Offline,samples/s,Closed ,RNN-T,,Intel(R) Xeon(R) Gold 6338N CPU @ 2.20GHz,CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,RNN-T,edge,2018.41,2018.41
2.0-026,Dell,Available Cloud,Dell PowerEdge XE8545 (1x A100-SXM-80GB-MIG-1x1g.10gb; TensorRT),NVIDIA A100-SXM-80GB (1x1g.10gb MIG),1,Inference,SSD-small,Offline,samples/s,Closed ,SSD-small,,AMD EPYC 7763,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-small,edge,7307.39,7307.39
2.0-072,Lenovo,Available Cloud,Lenovo ThinkEdge SE450,NVIDIA A30,2,Inference,RNN-T,Single Stream,latency (ms),Closed ,RNN-T,,Intel(R) Xeon(R) Gold 6330N CPU @ 2.20GHz,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,RNN-T,edge,22.29361,22.29361
2.0-113,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT),NVIDIA Xavier NX,1,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),JetPack 4.6; TensorRT 8.0.1; CUDA 10.2,Edge,v2.0,1,closed,Closed,False,,ResNet,edge,1243.14,1243.14
2.0-108,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A30; TensorRT),NVIDIA A30,1,Inference,RNN-T,Single Stream,latency (ms),Closed ,RNN-T,,AMD EPYC 7742,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,RNN-T,edge,24.942144,24.942144
2.0-130,Qualcomm,Available Cloud,Gigabyte R282-Z93 (1x QAIC100),QUALCOMM Cloud AI 100 PCIe/HHHL Pro,1,Inference,SSD-small,Offline,samples/s,Closed ,SSD-small,,AMD EPYC 7282 16-Core Processor,Qualcomm Cloud AI SDK v1.6.80,Edge,v2.0,1,closed,Closed,False,,SSD-small,edge,19616.4,19616.4
2.0-073,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A30-MIG-1x1g.6gb; TensorRT),NVIDIA A30 (1x1g.6gb MIG),1,Inference,SSD-Large,Multi Stream,latency (ms),Closed ,SSD-Large,,AMD EPYC 7742,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,61.528705,61.528705
2.0-115,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT; Triton),NVIDIA Xavier NX,1,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,NVIDIA Carmel (ARMv8.2),JetPack 4.6; TensorRT 8.0.1; CUDA 10.2,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,43.972616,43.972616
2.0-064,Krai,Available Cloud,NVIDIA Jetson AGX Xavier,, ,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),ArmNN v21.11 (Neon),Edge,v2.0,1,closed,Closed,False,,ResNet,edge,18.1761,18.1761
2.0-048,Inspur,Available Cloud,NE5260M5 (2x A100-PCIe-80GB; TensorRT; Triton),NVIDIA A100-PCIe-80GB,2,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Intel(R) Xeon(R) Gold 6258R,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,ResNet,edge,0.44554,0.44554
2.0-075,NVIDIA,Available Cloud,NVIDIA DGX A100 (1x A100-SXM-80GB-MIG-1x1g.10gb; TensorRT),NVIDIA A100-SXM-80GB (1x1g.10gb MIG),1,Inference,SSD-small,Multi Stream,latency (ms),Closed ,SSD-small,,AMD EPYC 7742,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-small,edge,1.501492,1.501492
2.0-122,Nettrix,Available Cloud,Nettrix X660 G45 (1x A100-SXM-80GB; TensorRT),NVIDIA A100-SXM-80GB,1,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,Intel(R) Xeon(R) Platinum 8380,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,ResNet,edge,39556.9,39556.9
2.0-055,Krai,Available Cloud,AI Development Kit,QUALCOMM Cloud AI 100 DM.2,1,Inference,SSD-Large,Multi Stream,latency (ms),Closed ,SSD-Large,,Qualcomm Snapdragon 865,Qualcomm Cloud AI SDK v1.6.80,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,91.858218,91.858218
2.0-071,Lenovo,Available Cloud,Lenovo ThinkEdge SE450,NVIDIA A100-PCIe-80GB,2,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,Intel(R) Xeon(R) Gold 6330N CPU @ 2.20GHz,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,1.841437,1.841437
2.0-059,Krai,Available Cloud,Gigabyte R282-Z93 (8x QAIC100),QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,AMD EPYC 7282 16-Core Processor,Qualcomm Cloud AI SDK v1.6.80,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,9.016112,9.016112
2.0-106,NVIDIA,Available Cloud,Supermicro AS-1114S-WTRT (1x A2; TensorRT),NVIDIA A2,1,Inference,3D U-Net-99.0,Offline,samples/s,Closed ,3D U-Net-99.0,,AMD EPYC 7232P 8-Core Processor,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,3D U-Net-99.0,edge,0.314463,0.314463
2.0-120,Nettrix,Available Cloud,Nettrix X640 G40 (A100-PCIe-80GBx1; TensorRT),NVIDIA A100_PCIe_80GB,1,Inference,3D U-Net-99.9,Offline,samples/s,Closed ,3D U-Net-99.9,,Intel(R) Xeon(R) Platinum 8380,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,3D U-Net-99.9,edge,3.04779,3.04779
2.0-115,NVIDIA,Available Cloud,NVIDIA Jetson Xavier NX (TensorRT; Triton),NVIDIA Xavier NX,1,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,NVIDIA Carmel (ARMv8.2),JetPack 4.6; TensorRT 8.0.1; CUDA 10.2,Edge,v2.0,1,closed,Closed,False,,ResNet,edge,1153.65,1153.65
2.0-122,Nettrix,Available Cloud,Nettrix X660 G45 (1x A100-SXM-80GB; TensorRT),NVIDIA A100-SXM-80GB,1,Inference,SSD-small,Single Stream,latency (ms),Closed ,SSD-small,,Intel(R) Xeon(R) Platinum 8380,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-small,edge,0.278033,0.278033
2.0-048,Inspur,Available Cloud,NE5260M5 (2x A100-PCIe-80GB; TensorRT; Triton),NVIDIA A100-PCIe-80GB,2,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,Intel(R) Xeon(R) Gold 6258R,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,ResNet,edge,71880.4,71880.4
2.0-140,NVIDIA,Preview,NVIDIA Orin (TensorRT),NVIDIA Orin,1,Inference,SSD-Large,Offline,samples/s,Closed ,SSD-Large,,12-core Cortex-A78 CPU,JetPack 5.0; TensorRT 8.4.0; CUDA 11.4,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,207.657,207.657
2.0-071,Lenovo,Available Cloud,Lenovo ThinkEdge SE450,NVIDIA A100-PCIe-80GB,2,Inference,3D U-Net-99.0,Offline,samples/s,Closed ,3D U-Net-99.0,,Intel(R) Xeon(R) Gold 6330N CPU @ 2.20GHz,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,3D U-Net-99.0,edge,5.91284,5.91284
2.0-026,Dell,Available Cloud,Dell PowerEdge XE8545 (1x A100-SXM-80GB-MIG-1x1g.10gb; TensorRT),NVIDIA A100-SXM-80GB (1x1g.10gb MIG),1,Inference,SSD-Large,Single Stream,latency (ms),Closed ,SSD-Large,,AMD EPYC 7763,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,SSD-Large,edge,8.177046,8.177046
2.0-138,Supermicro,Available Cloud,SYS-220HE-FTNR_2xA2_TRT,NVIDIA A2,2,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,Intel(R) Xeon(R) Gold 6338N CPU @ 2.20GHz,CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,ResNet,edge,5777.52,5777.52
2.0-108,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A30; TensorRT),NVIDIA A30,1,Inference,RNN-T,Offline,samples/s,Closed ,RNN-T,,AMD EPYC 7742,TensorRT 8.4.0; CUDA 11.6,Edge,v2.0,1,closed,Closed,False,,RNN-T,edge,6677.12,6677.12
