Public ID1,Organization1,Availability1,System Name (click + for details),Accelerator,# of Accelerators,Benchmark1,Model MLC1,Scenario1,Units1,Division/Power,Model (copy),Operating System,Processor,Software1,System Type Revised,Version,# of Nodes,Division,Division Revised,Has Power,Host Processor Core Count,Model,System Type,Result,Result at System Name
3.0-0075,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A100-PCIe-80GB; TensorRT),NVIDIA A100-PCIe-80GB,1,Inference,3D U-Net-99.0,Offline,samples/s,Closed ,3D U-Net-99.0,,AMD EPYC 7742 64-Core Processor,TensorRT 8.6.0; CUDA 12.0,Edge,v3.0,1,closed,Closed,False,,3D U-Net-99.0,edge,3.50071,3.50071
i 3.0-0133,xFusion,Preview,xFusion FusionServer 2288H V7(6x NVIDIA L4; TensorRT),NVIDIA L4,6,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Intel(R) Xeon(R) Platinum 8458P CPU @ 2.7 GHz,TensorRT 8.6.0; CUDA 12.0,Edge,v3.0,1,closed,Closed,False,,ResNet,edge,0.336097,0.336097
3.0-0113,cTuning,Available Cloud,MacBook-Pro-2 M1,, ,Inference,ResNet,Single Stream,latency (ms),Closed ,ResNet,,Apple M1 Pro,Onnxruntime v1.13.1,Edge,v3.0,1,closed,Closed,False,,ResNet,edge,33.413375,33.413375
3.0-0040,Inspur,Available Cloud,NE5260M5 (2x A40; TensorRT),NVIDIA A40,2,Inference,3D U-Net-99.9,Offline,samples/s,Closed ,3D U-Net-99.9,,Intel(R) Xeon(R) Gold 6258R,TensorRT 8.6.0; CUDA 12.0,Edge,v3.0,1,closed,Closed,False,,3D U-Net-99.9,edge,3.87157,3.87157
3.0-0123,NVIDIA,Preview,NVIDIA L4 (1x L4; TensorRT),NVIDIA L4,1,Inference,ResNet,Multi Stream,latency (ms),Closed ,ResNet,,AMD EPYC 7313P 16-Core Processor,TensorRT 8.6.0; CUDA 12.0,Edge,v3.0,1,closed,Closed,False,,ResNet,edge,0.841997,0.841997
3.0-0112,cTuning,Available Cloud,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,NVIDIA GeForce RTX 4090 (Ada Lovelace),1,Inference,RetinaNet,Multi Stream,latency (ms),Closed ,RetinaNet,,AMD Ryzen 9 7950X 16-Core Processor,Onnxruntime v1.14.0 with GPU support,Edge,v3.0,1,closed,Closed,False,,RetinaNet,edge,145.877896,145.877896
3.0-0076,NVIDIA,Available Cloud,Gigabyte G482-Z54 (1x A100-PCIe-80GB; TensorRT; Triton),NVIDIA A100-PCIe-80GB,1,Inference,RetinaNet,Multi Stream,latency (ms),Closed ,RetinaNet,,AMD EPYC 7742 64-Core Processor,TensorRT 8.6.0; CUDA 12.0,Edge,v3.0,1,closed,Closed,False,,RetinaNet,edge,14.553421,14.553421
3.0-0050,Krai,Available Cloud,Odroid N2+ (odroid),, ,Inference,ResNet,Offline,samples/s,Closed ,ResNet,,Amlogic S922X (12nm): Arm Cortex-A73 MP4 (big); Arm Cortex-A53 MP2 (LITTLE),ArmNN v22.11 (Neon),Edge,v3.0,1,closed,Closed,False,,ResNet,edge,2.93903,2.93903
3.0-0111,cTuning,Available Cloud,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,NVIDIA GeForce RTX 4090 (Ada Lovelace),1,Inference,ResNet,Multi Stream,latency (ms),Closed ,ResNet,,AMD Ryzen 9 7950X 16-Core Processor,TensorRT v8.5.2.2,Edge,v3.0,1,closed,Closed,False,,ResNet,edge,0.432412,0.432412
3.0-0079,NVIDIA,Available Cloud,NVIDIA Orin NX (TensorRT),NVIDIA Orin NX,1,Inference,3D U-Net-99.0,Offline,samples/s,Closed ,3D U-Net-99.0,,8-core ARM Cortex-A78AE CPU,Connecttech Orin NX L4T Image; TensorRT 8.5.2; CUDA 11.4,Edge,v3.0,1,closed,Closed,False,,3D U-Net-99.0,edge,0.193088,0.193088
